# soname	symbol	version
libselinux.so.1	realpath_not_final	LIBSELINUX_1.0
libselinux.so.1	security_av_perm_to_string	LIBSELINUX_1.0
libselinux.so.1	security_av_string	LIBSELINUX_1.0
libselinux.so.1	security_canonicalize_context	LIBSELINUX_1.0
libselinux.so.1	security_canonicalize_context_raw	LIBSELINUX_1.0
libselinux.so.1	security_check_context	LIBSELINUX_1.0
libselinux.so.1	security_check_context_raw	LIBSELINUX_1.0
libselinux.so.1	security_class_to_string	LIBSELINUX_1.0
libselinux.so.1	security_commit_booleans	LIBSELINUX_1.0
libselinux.so.1	security_compute_av	LIBSELINUX_1.0
libselinux.so.1	security_compute_av_flags	LIBSELINUX_1.0
libselinux.so.1	security_compute_av_flags_raw	LIBSELINUX_1.0
libselinux.so.1	security_compute_av_raw	LIBSELINUX_1.0
libselinux.so.1	security_compute_create	LIBSELINUX_1.0
libselinux.so.1	security_compute_create_name	LIBSELINUX_1.0
libselinux.so.1	security_compute_create_name_raw	LIBSELINUX_1.0
libselinux.so.1	security_compute_create_raw	LIBSELINUX_1.0
libselinux.so.1	security_compute_member	LIBSELINUX_1.0
libselinux.so.1	security_compute_member_raw	LIBSELINUX_1.0
libselinux.so.1	security_compute_relabel	LIBSELINUX_1.0
libselinux.so.1	security_compute_relabel_raw	LIBSELINUX_1.0
libselinux.so.1	security_compute_user	LIBSELINUX_1.0
libselinux.so.1	security_compute_user_raw	LIBSELINUX_1.0
libselinux.so.1	security_deny_unknown	LIBSELINUX_1.0
libselinux.so.1	security_disable	LIBSELINUX_1.0
libselinux.so.1	security_get_boolean_active	LIBSELINUX_1.0
libselinux.so.1	security_get_boolean_names	LIBSELINUX_1.0
libselinux.so.1	security_get_boolean_pending	LIBSELINUX_1.0
libselinux.so.1	security_get_checkreqprot	LIBSELINUX_1.0
libselinux.so.1	security_get_initial_context	LIBSELINUX_1.0
libselinux.so.1	security_get_initial_context_raw	LIBSELINUX_1.0
libselinux.so.1	security_getenforce	LIBSELINUX_1.0
libselinux.so.1	security_load_booleans	LIBSELINUX_1.0
libselinux.so.1	security_load_policy	LIBSELINUX_1.0
libselinux.so.1	security_policyvers	LIBSELINUX_1.0
libselinux.so.1	security_reject_unknown	LIBSELINUX_1.0
libselinux.so.1	security_set_boolean	LIBSELINUX_1.0
libselinux.so.1	security_set_boolean_list	LIBSELINUX_1.0
libselinux.so.1	security_setenforce	LIBSELINUX_1.0
libselinux.so.1	security_validatetrans	LIBSELINUX_1.0
libselinux.so.1	security_validatetrans_raw	LIBSELINUX_1.0
libselinux.so.1	selabel_close	LIBSELINUX_1.0
libselinux.so.1	selabel_cmp	LIBSELINUX_1.0
libselinux.so.1	selabel_digest	LIBSELINUX_1.0
libselinux.so.1	selabel_get_digests_all_partial_matches	LIBSELINUX_1.0
libselinux.so.1	selabel_hash_all_partial_matches	LIBSELINUX_1.0
libselinux.so.1	selabel_lookup	LIBSELINUX_1.0
libselinux.so.1	selabel_lookup_best_match	LIBSELINUX_1.0
libselinux.so.1	selabel_lookup_best_match_raw	LIBSELINUX_1.0
libselinux.so.1	selabel_lookup_raw	LIBSELINUX_1.0
libselinux.so.1	selabel_open	LIBSELINUX_1.0
libselinux.so.1	selabel_partial_match	LIBSELINUX_1.0
libselinux.so.1	selabel_stats	LIBSELINUX_1.0
libselinux.so.1	selinux_binary_policy_path	LIBSELINUX_1.0
libselinux.so.1	selinux_boolean_sub	LIBSELINUX_1.0
libselinux.so.1	selinux_booleans_path	LIBSELINUX_1.0
libselinux.so.1	selinux_booleans_subs_path	LIBSELINUX_1.0
libselinux.so.1	selinux_check_access	LIBSELINUX_1.0
libselinux.so.1	selinux_check_passwd_access	LIBSELINUX_1.0
libselinux.so.1	selinux_check_securetty_context	LIBSELINUX_1.0
libselinux.so.1	selinux_colors_path	LIBSELINUX_1.0
libselinux.so.1	selinux_contexts_path	LIBSELINUX_1.0
libselinux.so.1	selinux_current_policy_path	LIBSELINUX_1.0
libselinux.so.1	selinux_customizable_types_path	LIBSELINUX_1.0
libselinux.so.1	selinux_default_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_default_type_path	LIBSELINUX_1.0
libselinux.so.1	selinux_failsafe_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_file_context_cmp	LIBSELINUX_1.0
libselinux.so.1	selinux_file_context_homedir_path	LIBSELINUX_1.0
libselinux.so.1	selinux_file_context_local_path	LIBSELINUX_1.0
libselinux.so.1	selinux_file_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_file_context_subs_dist_path	LIBSELINUX_1.0
libselinux.so.1	selinux_file_context_subs_path	LIBSELINUX_1.0
libselinux.so.1	selinux_file_context_verify	LIBSELINUX_1.0
libselinux.so.1	selinux_flush_class_cache	LIBSELINUX_1.0
libselinux.so.1	selinux_get_callback	LIBSELINUX_1.0
libselinux.so.1	selinux_getenforcemode	LIBSELINUX_1.0
libselinux.so.1	selinux_getpolicytype	LIBSELINUX_1.0
libselinux.so.1	selinux_homedir_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_init_load_policy	LIBSELINUX_1.0
libselinux.so.1	selinux_lsetfilecon_default	LIBSELINUX_1.0
libselinux.so.1	selinux_lxc_contexts_path	LIBSELINUX_1.0
libselinux.so.1	selinux_media_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_mkload_policy	LIBSELINUX_1.0
libselinux.so.1	selinux_netfilter_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_openrc_contexts_path	LIBSELINUX_1.0
libselinux.so.1	selinux_openssh_contexts_path	LIBSELINUX_1.0
libselinux.so.1	selinux_path	LIBSELINUX_1.0
libselinux.so.1	selinux_policy_root	LIBSELINUX_1.0
libselinux.so.1	selinux_raw_context_to_color	LIBSELINUX_1.0
libselinux.so.1	selinux_raw_to_trans_context	LIBSELINUX_1.0
libselinux.so.1	selinux_removable_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_reset_config	LIBSELINUX_1.0
libselinux.so.1	selinux_restorecon	LIBSELINUX_1.0
libselinux.so.1	selinux_restorecon_default_handle	LIBSELINUX_1.0
libselinux.so.1	selinux_restorecon_get_relabeled_files	LIBSELINUX_3.10
libselinux.so.1	selinux_restorecon_get_skipped_errors	LIBSELINUX_3.4
libselinux.so.1	selinux_restorecon_parallel	LIBSELINUX_3.4
libselinux.so.1	selinux_restorecon_set_alt_rootpath	LIBSELINUX_1.0
libselinux.so.1	selinux_restorecon_set_exclude_list	LIBSELINUX_1.0
libselinux.so.1	selinux_restorecon_set_sehandle	LIBSELINUX_1.0
libselinux.so.1	selinux_restorecon_xattr	LIBSELINUX_1.0
libselinux.so.1	selinux_securetty_types_path	LIBSELINUX_1.0
libselinux.so.1	selinux_sepgsql_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_set_callback	LIBSELINUX_1.0
libselinux.so.1	selinux_set_mapping	LIBSELINUX_1.0
libselinux.so.1	selinux_set_policy_root	LIBSELINUX_1.0
libselinux.so.1	selinux_snapperd_contexts_path	LIBSELINUX_1.0
libselinux.so.1	selinux_status_close	LIBSELINUX_1.0
libselinux.so.1	selinux_status_deny_unknown	LIBSELINUX_1.0
libselinux.so.1	selinux_status_getenforce	LIBSELINUX_1.0
libselinux.so.1	selinux_status_open	LIBSELINUX_1.0
libselinux.so.1	selinux_status_policyload	LIBSELINUX_1.0
libselinux.so.1	selinux_status_updated	LIBSELINUX_1.0
libselinux.so.1	selinux_systemd_contexts_path	LIBSELINUX_1.0
libselinux.so.1	selinux_trans_to_raw_context	LIBSELINUX_1.0
libselinux.so.1	selinux_translations_path	LIBSELINUX_1.0
libselinux.so.1	selinux_user_contexts_path	LIBSELINUX_1.0
libselinux.so.1	selinux_users_path	LIBSELINUX_1.0
libselinux.so.1	selinux_usersconf_path	LIBSELINUX_1.0
libselinux.so.1	selinux_virtual_domain_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_virtual_image_context_path	LIBSELINUX_1.0
libselinux.so.1	selinux_x_context_path	LIBSELINUX_1.0
libselinux.so.1	selinuxfs_exists	LIBSELINUX_1.0
libselinux.so.1	set_matchpathcon_flags	LIBSELINUX_1.0
libselinux.so.1	set_selinuxmnt	LIBSELINUX_1.0
libselinux.so.1	setcon	LIBSELINUX_1.0
libselinux.so.1	setcon_raw	LIBSELINUX_1.0
libselinux.so.1	setexeccon	LIBSELINUX_1.0
libselinux.so.1	setexeccon_raw	LIBSELINUX_1.0
libselinux.so.1	setexecfilecon	LIBSELINUX_1.0
libselinux.so.1	setfilecon	LIBSELINUX_1.0
libselinux.so.1	setfilecon_raw	LIBSELINUX_1.0
libselinux.so.1	setfscreatecon	LIBSELINUX_1.0
libselinux.so.1	setfscreatecon_raw	LIBSELINUX_1.0
libselinux.so.1	setkeycreatecon	LIBSELINUX_1.0
libselinux.so.1	setkeycreatecon_raw	LIBSELINUX_1.0
libselinux.so.1	setsockcreatecon	LIBSELINUX_1.0
libselinux.so.1	setsockcreatecon_raw	LIBSELINUX_1.0
libselinux.so.1	sidget	LIBSELINUX_1.0
libselinux.so.1	sidput	LIBSELINUX_1.0
libselinux.so.1	string_to_av_perm	LIBSELINUX_1.0
libselinux.so.1	string_to_security_class	LIBSELINUX_1.0
libsemanage.so.2	semanage_access_check	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_begin_transaction	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_commit	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_connect	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_handle_create	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_handle_destroy	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_is_managed	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_mls_enabled	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_msg_get_level	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_msg_set_callback	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_create	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_del_local	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_exists	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_exists_local	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_free	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_key_create	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_key_free	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_modify_local	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_query	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_set_mlsrange	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_set_name	LIBSEMANAGE_1.0
libsemanage.so.2	semanage_seuser_set_sename	LIBSEMANAGE_1.0
libsepol.so.2	cil_add_file	LIBSEPOL_1.0
libsepol.so.2	cil_build_policydb	LIBSEPOL_1.1
libsepol.so.2	cil_compile	LIBSEPOL_1.1
libsepol.so.2	cil_db_destroy	LIBSEPOL_1.0
libsepol.so.2	cil_db_init	LIBSEPOL_1.0
libsepol.so.2	cil_filecons_to_string	LIBSEPOL_1.1
libsepol.so.2	cil_selinuxusers_to_string	LIBSEPOL_1.1
libsepol.so.2	cil_set_disable_dontaudit	LIBSEPOL_1.0
libsepol.so.2	cil_set_disable_neverallow	LIBSEPOL_1.0
libsepol.so.2	cil_set_handle_unknown	LIBSEPOL_1.0
libsepol.so.2	cil_set_policy_version	LIBSEPOL_1.1
libsepol.so.2	cil_set_preserve_tunables	LIBSEPOL_1.0
libsepol.so.2	cil_set_target_platform	LIBSEPOL_1.1
libsepol.so.2	cil_userprefixes_to_string	LIBSEPOL_1.1
libsepol.so.2	sepol_bool_clone	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_compare	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_compare2	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_count	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_create	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_exists	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_free	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_get_name	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_get_value	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_iterate	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_key_create	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_key_extract	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_key_free	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_query	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_set	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_set_name	LIBSEPOL_1.0
libsepol.so.2	sepol_bool_set_value	LIBSEPOL_1.0
libsepol.so.2	sepol_context_check	LIBSEPOL_1.0
libsepol.so.2	sepol_context_clone	LIBSEPOL_1.0
libsepol.so.2	sepol_context_create	LIBSEPOL_1.0
libsepol.so.2	sepol_context_free	LIBSEPOL_1.0
libsepol.so.2	sepol_context_from_string	LIBSEPOL_1.0
libsepol.so.2	sepol_context_get_mls	LIBSEPOL_1.0
libsepol.so.2	sepol_context_get_role	LIBSEPOL_1.0
libsepol.so.2	sepol_context_get_type	LIBSEPOL_1.0
libsepol.so.2	sepol_context_get_user	LIBSEPOL_1.0
libsepol.so.2	sepol_context_set_mls	LIBSEPOL_1.0
libsepol.so.2	sepol_context_set_role	LIBSEPOL_1.0
libsepol.so.2	sepol_context_set_type	LIBSEPOL_1.0
libsepol.so.2	sepol_context_set_user	LIBSEPOL_1.0
libsepol.so.2	sepol_context_to_string	LIBSEPOL_1.0
libsepol.so.2	sepol_get_disable_dontaudit	LIBSEPOL_1.0
libsepol.so.2	sepol_get_preserve_tunables	LIBSEPOL_1.0
libsepol.so.2	sepol_handle_create	LIBSEPOL_1.0
libsepol.so.2	sepol_handle_destroy	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_clone	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_compare	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_compare2	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_count	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_create	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_exists	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_free	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_get_con	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_get_ibdev_name	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_get_port	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_iterate	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_key_create	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_key_extract	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_key_free	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_modify	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_query	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_set_con	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_set_ibdev_name	LIBSEPOL_1.0
libsepol.so.2	sepol_ibendport_set_port	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_clone	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_compare	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_compare2	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_count	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_create	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_exists	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_free	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_get_con	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_get_high	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_get_low	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_get_subnet_prefix	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_get_subnet_prefix_bytes	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_iterate	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_key_create	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_key_extract	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_key_free	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_modify	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_query	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_set_con	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_set_pkey	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_set_range	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_set_subnet_prefix	LIBSEPOL_1.0
libsepol.so.2	sepol_ibpkey_set_subnet_prefix_bytes	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_clone	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_compare	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_compare2	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_count	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_create	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_exists	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_free	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_get_ifcon	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_get_msgcon	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_get_name	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_iterate	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_key_create	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_key_extract	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_key_free	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_modify	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_query	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_set_ifcon	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_set_msgcon	LIBSEPOL_1.0
libsepol.so.2	sepol_iface_set_name	LIBSEPOL_1.0
libsepol.so.2	sepol_mls_check	LIBSEPOL_1.0
libsepol.so.2	sepol_mls_contains	LIBSEPOL_1.0
libsepol.so.2	sepol_module_package_info	LIBSEPOL_1.0
libsepol.so.2	sepol_msg_get_channel	LIBSEPOL_1.0
libsepol.so.2	sepol_msg_get_fname	LIBSEPOL_1.0
libsepol.so.2	sepol_msg_get_level	LIBSEPOL_1.0
libsepol.so.2	sepol_msg_set_callback	LIBSEPOL_1.0
libsepol.so.2	sepol_node_clone	LIBSEPOL_1.0
libsepol.so.2	sepol_node_compare	LIBSEPOL_1.0
libsepol.so.2	sepol_node_compare2	LIBSEPOL_1.0
libsepol.so.2	sepol_node_count	LIBSEPOL_1.0
libsepol.so.2	sepol_node_create	LIBSEPOL_1.0
libsepol.so.2	sepol_node_exists	LIBSEPOL_1.0
libsepol.so.2	sepol_node_free	LIBSEPOL_1.0
libsepol.so.2	sepol_node_get_addr	LIBSEPOL_1.0
libsepol.so.2	sepol_node_get_addr_bytes	LIBSEPOL_1.0
libsepol.so.2	sepol_node_get_con	LIBSEPOL_1.0
libsepol.so.2	sepol_node_get_mask	LIBSEPOL_1.0
libsepol.so.2	sepol_node_get_mask_bytes	LIBSEPOL_1.0
libsepol.so.2	sepol_node_get_proto	LIBSEPOL_1.0
libsepol.so.2	sepol_node_get_proto_str	LIBSEPOL_1.0
libsepol.so.2	sepol_node_iterate	LIBSEPOL_1.0
libsepol.so.2	sepol_node_key_create	LIBSEPOL_1.0
libsepol.so.2	sepol_node_key_extract	LIBSEPOL_1.0
libsepol.so.2	sepol_node_key_free	LIBSEPOL_1.0
libsepol.so.2	sepol_node_modify	LIBSEPOL_1.0
libsepol.so.2	sepol_node_query	LIBSEPOL_1.0
libsepol.so.2	sepol_node_set_addr	LIBSEPOL_1.0
libsepol.so.2	sepol_node_set_addr_bytes	LIBSEPOL_1.0
libsepol.so.2	sepol_node_set_con	LIBSEPOL_1.0
libsepol.so.2	sepol_node_set_mask	LIBSEPOL_1.0
libsepol.so.2	sepol_node_set_mask_bytes	LIBSEPOL_1.0
libsepol.so.2	sepol_node_set_proto	LIBSEPOL_1.0
libsepol.so.2	sepol_policy_file_create	LIBSEPOL_1.0
libsepol.so.2	sepol_policy_file_free	LIBSEPOL_1.0
libsepol.so.2	sepol_policy_file_set_fp	LIBSEPOL_1.0
libsepol.so.2	sepol_policy_file_set_handle	LIBSEPOL_1.0
libsepol.so.2	sepol_policy_file_set_mem	LIBSEPOL_1.0
libsepol.so.2	sepol_policy_kern_vers_max	LIBSEPOL_1.0
libsepol.so.2	sepol_policy_kern_vers_min	LIBSEPOL_1.0
libsepol.so.2	sepol_policydb_create	LIBSEPOL_1.0
libsepol.so.2	sepol_policydb_free	LIBSEPOL_1.0
libsepol.so.2	sepol_policydb_mls_enabled	LIBSEPOL_1.0
libsepol.so.2	sepol_policydb_optimize	LIBSEPOL_3.0
libsepol.so.2	sepol_policydb_read	LIBSEPOL_1.0
libsepol.so.2	sepol_policydb_write	LIBSEPOL_1.0
libsepol.so.2	sepol_port_clone	LIBSEPOL_1.0
libsepol.so.2	sepol_port_compare	LIBSEPOL_1.0
libsepol.so.2	sepol_port_compare2	LIBSEPOL_1.0
libsepol.so.2	sepol_port_count	LIBSEPOL_1.0
libsepol.so.2	sepol_port_create	LIBSEPOL_1.0
libsepol.so.2	sepol_port_exists	LIBSEPOL_1.0
libsepol.so.2	sepol_port_free	LIBSEPOL_1.0
libsepol.so.2	sepol_port_get_con	LIBSEPOL_1.0
libsepol.so.2	sepol_port_get_high	LIBSEPOL_1.0
libsepol.so.2	sepol_port_get_low	LIBSEPOL_1.0
libsepol.so.2	sepol_port_get_proto	LIBSEPOL_1.0
libsepol.so.2	sepol_port_get_proto_str	LIBSEPOL_1.0
libsepol.so.2	sepol_port_iterate	LIBSEPOL_1.0
libsepol.so.2	sepol_port_key_create	LIBSEPOL_1.0
libsepol.so.2	sepol_port_key_extract	LIBSEPOL_1.0
libsepol.so.2	sepol_port_key_free	LIBSEPOL_1.0
libsepol.so.2	sepol_port_modify	LIBSEPOL_1.0
libsepol.so.2	sepol_port_query	LIBSEPOL_1.0
libsepol.so.2	sepol_port_set_con	LIBSEPOL_1.0
libsepol.so.2	sepol_port_set_port	LIBSEPOL_1.0
libsepol.so.2	sepol_port_set_proto	LIBSEPOL_1.0
libsepol.so.2	sepol_port_set_range	LIBSEPOL_1.0
libsepol.so.2	sepol_set_disable_dontaudit	LIBSEPOL_1.0
libsepol.so.2	sepol_set_preserve_tunables	LIBSEPOL_1.0
libsepol.so.2	sepol_user_add_role	LIBSEPOL_1.0
libsepol.so.2	sepol_user_clone	LIBSEPOL_1.0
libsepol.so.2	sepol_user_compare	LIBSEPOL_1.0
libsepol.so.2	sepol_user_compare2	LIBSEPOL_1.0
libsepol.so.2	sepol_user_count	LIBSEPOL_1.0
libsepol.so.2	sepol_user_create	LIBSEPOL_1.0
libsepol.so.2	sepol_user_del_role	LIBSEPOL_1.0
libsepol.so.2	sepol_user_exists	LIBSEPOL_1.0
libsepol.so.2	sepol_user_free	LIBSEPOL_1.0
libsepol.so.2	sepol_user_get_mlslevel	LIBSEPOL_1.0
libsepol.so.2	sepol_user_get_mlsrange	LIBSEPOL_1.0
libsepol.so.2	sepol_user_get_name	LIBSEPOL_1.0
libsepol.so.2	sepol_user_get_num_roles	LIBSEPOL_1.0
libsepol.so.2	sepol_user_get_roles	LIBSEPOL_1.0
libsepol.so.2	sepol_user_has_role	LIBSEPOL_1.0
libsepol.so.2	sepol_user_iterate	LIBSEPOL_1.0
libsepol.so.2	sepol_user_key_create	LIBSEPOL_1.0
libsepol.so.2	sepol_user_key_extract	LIBSEPOL_1.0
libsepol.so.2	sepol_user_key_free	LIBSEPOL_1.0
libsepol.so.2	sepol_user_key_unpack	LIBSEPOL_1.0
libsepol.so.2	sepol_user_modify	LIBSEPOL_1.0
libsepol.so.2	sepol_user_query	LIBSEPOL_1.0
libsepol.so.2	sepol_user_set_mlslevel	LIBSEPOL_1.0
libsepol.so.2	sepol_user_set_mlsrange	LIBSEPOL_1.0
libsepol.so.2	sepol_user_set_name	LIBSEPOL_1.0
libsepol.so.2	sepol_user_set_roles	LIBSEPOL_1.0
libslang.so.2	SLang_getkey	SLANG2
libslang.so.2	SLang_init_tty	SLANG2
libslang.so.2	SLang_input_pending	SLANG2
libslang.so.2	SLang_reset_tty	SLANG2
libslang.so.2	SLang_set_abort_signal	SLANG2
libslang.so.2	SLang_ungetkey	SLANG2
libslang.so.2	SLkp_define_keysym	SLANG2
libslang.so.2	SLkp_getkey	SLANG2
libslang.so.2	SLkp_init	SLANG2
libslang.so.2	SLsig_block_signals	SLANG2
libslang.so.2	SLsig_unblock_signals	SLANG2
libslang.so.2	SLsmg_cls	SLANG2
libslang.so.2	SLsmg_gotorc	SLANG2
libslang.so.2	SLsmg_init_smg	SLANG2
libslang.so.2	SLsmg_refresh	SLANG2
libslang.so.2	SLsmg_reinit_smg	SLANG2
libslang.so.2	SLsmg_reset_smg	SLANG2
libslang.so.2	SLsmg_set_color	SLANG2
libslang.so.2	SLsmg_utf8_enable	SLANG2
libslang.so.2	SLsmg_write_string	SLANG2
libslang.so.2	SLtt_Has_Alt_Charset	SLANG2
libslang.so.2	SLtt_Screen_Cols	SLANG2
libslang.so.2	SLtt_Screen_Rows	SLANG2
libslang.so.2	SLtt_Term_Cannot_Scroll	SLANG2
libslang.so.2	SLtt_get_screen_size	SLANG2
libslang.so.2	SLtt_get_terminfo	SLANG2
libslang.so.2	SLtt_set_color	SLANG2
libslang.so.2	SLtt_set_cursor_visibility	SLANG2
libslang.so.2	SLtt_set_mouse_mode	SLANG2
libslang.so.2	SLtt_utf8_enable	SLANG2
libslang.so.2	SLutf8_enable	SLANG2
libsmbclient.so.0	smbc_free_context	SMBCLIENT_0.1.0
libsmbclient.so.0	smbc_getFunctionClosedir	SMBCLIENT_0.1.0
libsmbclient.so.0	smbc_getFunctionOpendir	SMBCLIENT_0.1.0
libsmbclient.so.0	smbc_getFunctionReaddir	SMBCLIENT_0.1.0
libsmbclient.so.0	smbc_getOptionUserData	SMBCLIENT_0.1.0
libsmbclient.so.0	smbc_init_context	SMBCLIENT_0.1.0
libsmbclient.so.0	smbc_new_context	SMBCLIENT_0.1.0
libsmbclient.so.0	smbc_setFunctionAuthDataWithContext	SMBCLIENT_0.1.0
libsmbclient.so.0	smbc_setOptionUserData	SMBCLIENT_0.1.0
libsmime3.so	CERT_DecodeCertFromPackage	NSS_3.4
libsmime3.so	CERT_DecodeCertPackage	NSS_3.2
libsmime3.so	NSSSMIME_GetVersion	NSS_3.13
libsmime3.so	NSS_CMSContentInfo_GetContent	NSS_3.2
libsmime3.so	NSS_CMSContentInfo_GetContentTypeTag	NSS_3.2
libsmime3.so	NSS_CMSContentInfo_SetContent_Data	NSS_3.2
libsmime3.so	NSS_CMSContentInfo_SetContent_EnvelopedData	NSS_3.2
libsmime3.so	NSS_CMSContentInfo_SetContent_SignedData	NSS_3.2
libsmime3.so	NSS_CMSDecoder_Finish	NSS_3.2
libsmime3.so	NSS_CMSDecoder_Start	NSS_3.2
libsmime3.so	NSS_CMSDecoder_Update	NSS_3.2
libsmime3.so	NSS_CMSDigestContext_FinishMultiple	NSS_3.2
libsmime3.so	NSS_CMSDigestContext_StartMultiple	NSS_3.2
libsmime3.so	NSS_CMSDigestContext_Update	NSS_3.2
libsmime3.so	NSS_CMSEncoder_Cancel	NSS_3.2
libsmime3.so	NSS_CMSEncoder_Finish	NSS_3.2
